sourceID,reportingCompany,reportingCountry,sourceURL,format,startDate,endDate,sourcePublishDate
0405586b6bdce40ab0c71cbfcbccc887,Revelo Resources Corporation,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-0405586b6bdce40ab0c71cbfcbccc887,.pdf,02-01-2018,01-31-2019,07-02-2019
c28433e1c285572ed98f3340b0a8660e,TimberRock Energy Corporation,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reportc28433e1c285572ed98f3340b0a8660e,.pdf,01-01-2017,12-31-2017,05-29-2018
25d4ffc1b9487bc4668a730fb7c63e0c,Trilogy Energy Corporation,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/Trilogy Energy Corporation-25d4ffc1b9487bc4668a730fb7c63e0c-report,.pdf,01-01-2016,12-31-2016,05-16-2017
e64195c1616bb3f4084326b0717f502c,RAG Aktiengesellschaft,Germany,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-e64195c1616bb3f4084326b0717f502c,.html,01-01-2017,12-31-2017,03-01-2018
66dc4bb4d9954d1679b5fdbdcd225f11,Renaissance Oil Corporation,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report66dc4bb4d9954d1679b5fdbdcd225f11,.pdf,01-01-2016,12-31-2016,05-30-2017
e43b8d3976f4a625551dc3dba24f071c,SEMAFO Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reporte43b8d3976f4a625551dc3dba24f071c,.pdf,01-01-2017,12-31-2017,05-10-2018
2ebcf39def325edf5f36e50aab18eb60,Sierra Metals Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report2ebcf39def325edf5f36e50aab18eb60,.pdf,01-01-2017,12-31-2017,05-23-2018
ac247fe998c8e51df96f19f2a7594a9b,Surge Energy Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reportac247fe998c8e51df96f19f2a7594a9b,.pdf,01-01-2017,12-31-2017,05-15-2018
ed7d057e5ec425b92f01f2e4fde79dba,Tahoe Resources Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-ed7d057e5ec425b92f01f2e4fde79dba,.pdf,01-01-2017,12-31-2017,05-30-2018
887639d47585ed358102f8c9b403048c,Teranga Gold Corporation,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-887639d47585ed358102f8c9b403048c,.pdf,01-01-2018,12-31-2018,05-29-2019
f3c0e5f1387cf8cf94a137b8779ca0fa,Tinka Resources Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-f3c0e5f1387cf8cf94a137b8779ca0fa,.pdf,10-01-2018,09-30-2019,01-31-2020
9762a8c4b0bd2136eb1946646ab2e154,TransAtlantic Petroleum Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report9762a8c4b0bd2136eb1946646ab2e154,.pdf,01-01-2017,12-31-2017,05-31-2018
9b1495ac87abe4635c7ca2b7bde400a8,Trimetals Mining Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-9b1495ac87abe4635c7ca2b7bde400a8,.pdf,01-01-2017,12-31-2017,05-29-2018
ca19bce167a9afe2b9ca043ca15dd367,Rincon Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reportca19bce167a9afe2b9ca043ca15dd367,.pdf,01-01-2017,12-31-2017,05-24-2018
fafc8c5834b6a19f0438bd019b89981c,Rochester Resources Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-fafc8c5834b6a19f0438bd019b89981c,.xlsx,06-01-2017,05-31-2018,12-06-2018
9776d3045430b7b63dc7586a7e3f1ad3,Roxgold Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-9776d3045430b7b63dc7586a7e3f1ad3,.pdf,01-01-2016,12-31-2016,05-30-2017
140c263c4b31705011d89a4e078f3c30,Royal Dutch Shell plc,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-140c263c4b31705011d89a4e078f3c30,.pdf,01-01-2018,12-31-2018,04-02-2019
cfb2ea3d2abd11a309333acf8ea0fa85,RWE Aktiengesellschaft,Germany,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-cfb2ea3d2abd11a309333acf8ea0fa85,.pdf,01-01-2017,12-31-2017,06-12-2018
fca088973065645946f39241b7e2f5e6,Saint-Gobain S.A.,France,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reportfca088973065645946f39241b7e2f5e6,.pdf,01-01-2016,12-31-2016
cb8aad81292393626e8aaf3a614ba4ab,Scorpio Gold Corporation,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reportcb8aad81292393626e8aaf3a614ba4ab,.pdf,01-01-2017,12-31-2017,04-24-2018
a3c576b1e900a25cb2d49943895a43ff,Signalta Resources Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reporta3c576b1e900a25cb2d49943895a43ff,.pdf,01-01-2016,12-31-2016,05-06-2017
91a9a66fe74fe5b436b1164ec2bb0e99,Sinopec Daylight Energy Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report91a9a66fe74fe5b436b1164ec2bb0e99,.pdf,01-01-2017,12-31-2017,05-23-2018
478df163d4f934284723af65e7a42a88,Sitka Exploration Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-478df163d4f934284723af65e7a42a88,.pdf,01-01-2018,12-31-2018,05-30-2019
17cf12c303660f0c19f10608dbb555c5,Pharos Energy Plc,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-17cf12c303660f0c19f10608dbb555c5,.pdf,01-01-2018,12-31-2018
08569fdae3c8f947b38811ed4d1be426,Storm Resources Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report08569fdae3c8f947b38811ed4d1be426,.pdf,01-01-2016,12-31-2016,05-30-2017
96f7b96070e30f03b177fb5c89f57017,Stornoway Diamond Corporation,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report96f7b96070e30f03b177fb5c89f57017,.pdf,01-01-2017,12-31-2017,05-31-2018
bb6fa17c7044179f59fed05ee66e4fc8,Taseko Mines Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-bb6fa17c7044179f59fed05ee66e4fc8,.pdf,01-01-2018,12-31-2018,05-27-2019
3fc530b3ec539441a31c4ef1024415f0,Telson Mining Corporation,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report3fc530b3ec539441a31c4ef1024415f0,.pdf,01-01-2017,12-31-2017,05-24-2018
d54d6d107d25247306e53f168cf21507,TORC Oil and Gas Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reportd54d6d107d25247306e53f168cf21507,.pdf,01-01-2016,12-31-2016,05-30-2017
94f26524d14642fab621abdb0210ecf4,RAG Aktiengesellschaft,Germany,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-94f26524d14642fab621abdb0210ecf4,.html,01-01-2018,12-31-2018,03-12-2019
b38dc4a4dff515ec087f4182851629fb,Rainbow Rare Earths Limited,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reportb38dc4a4dff515ec087f4182851629fb,.pdf,07-01-2016,06-30-2017,01-29-2018
2eadbe9c0fbb6887501e23fdaf27e98a,Repsol S.A.,Spain,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report2eadbe9c0fbb6887501e23fdaf27e98a,.pdf,01-01-2016,12-31-2016
bd81e2a3fcf6fe622c7acf6ffa6eb2a9,Revelo Resources Corporation,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reportbd81e2a3fcf6fe622c7acf6ffa6eb2a9,.pdf,02-01-2016,01-31-2017,06-29-2017
2b579af1663e0dd7b1940b9d7a3b2bb7,Revival Gold Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-2b579af1663e0dd7b1940b9d7a3b2bb7,.pdf,07-01-2017,06-30-2018,11-22-2018
503ba8408a500410be756b1438c1342a,TotalEnergies SE (formerly Total S.A.),France,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-503ba8408a500410be756b1438c1342a,.pdf,01-01-2018,12-31-2018
a4bcdd8f3b760c8463b11f5ae3d31710,Traverse Energy Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-a4bcdd8f3b760c8463b11f5ae3d31710,.pdf,01-01-2018,12-31-2018,05-06-2019
9a8160726c90f0ce9652b25b75643983,Sabre Energy Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-9a8160726c90f0ce9652b25b75643983,.xlsx,01-01-2018,12-31-2018,04-30-2019
6fdd74a862de775f522ca168ff7b00c3,Silver Bull Resources Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-6fdd74a862de775f522ca168ff7b00c3,.pdf,11-01-2016,10-31-2017,03-12-2018
91f1e07563c48e4dc7bfd750430f5416,Silvercorp Metals Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-91f1e07563c48e4dc7bfd750430f5416,.pdf,04-01-2017,03-31-2018,08-24-2018
d54430310330e75b5b3a51b9e1ff094e,Sitka Exploration Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-d54430310330e75b5b3a51b9e1ff094e,.pdf,01-01-2017,12-31-2017,05-30-2018
eca951b364ef6724e1c062ae87c7814c,Teine Energy Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reporteca951b364ef6724e1c062ae87c7814c,.pdf,01-01-2016,12-31-2016,05-29-2017
6ee0f1568fc7eeb7b8903552640a3a02,Teranga Gold Corporation,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report6ee0f1568fc7eeb7b8903552640a3a02,.pdf,01-01-2017,12-31-2017,05-31-2018
0f797b279572821b4a7b7ce1fd0ab4dc,Torex Gold Resources Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report0f797b279572821b4a7b7ce1fd0ab4dc,.pdf,01-01-2016,12-31-2016,05-30-2017
ea9da5c61a643a49b4800158226a347a,Randgold Resources Limited,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reportea9da5c61a643a49b4800158226a347a,.html,01-01-2015,12-31-2015,06-30-2016
927584799f5743ddab7765206a69c55e-e4810e94222d09477e69eb5297dea3d6-14db8b1d4f32119311706f37fbc05723-19221a25f2064955af63b3ca4a103ae8,Rio Tinto plc,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-927584799f5743ddab7765206a69c55e-e4810e94222d09477e69eb5297dea3d6-14db8b1d4f32119311706f37fbc05723-19221a25f2064955af63b3ca4a103ae8,.zip,01-01-2017,12-31-2017,06-20-2018
fbb6fa06dfc452269796bfa66418b16c,Royal Nickel Corporation,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reportfbb6fa06dfc452269796bfa66418b16c,.pdf,01-01-2016,12-31-2016,05-25-2017
b71f772170207435ad4195cc3cc7456b,Rubicon Minerals Corporation,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reportb71f772170207435ad4195cc3cc7456b,.pdf,01-01-2017,12-31-2017,05-29-2018
4b5d884e62da35b6777da7ad41d1de46,Saguaro Resources Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report4b5d884e62da35b6777da7ad41d1de46,.pdf,01-01-2017,12-31-2017,05-30-2018
57dbb57b9bc14be42e9dba47b0415eb1,Sierra Metals Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-57dbb57b9bc14be42e9dba47b0415eb1,.pdf,01-01-2018,12-31-2018,06-03-2019
394a0ec89e9e4260d4462a88c3e91cb5-20cc03cd23ef25e9769b54d6bbdccd64-3c34f3f0f44202a0dec425c61f95c4e6-179f089c1d68e77284724c3cda07950f,Pharos Energy Plc,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-394a0ec89e9e4260d4462a88c3e91cb5-20cc03cd23ef25e9769b54d6bbdccd64-3c34f3f0f44202a0dec425c61f95c4e6-179f089c1d68e77284724c3cda07950f,.zip,01-01-2017,12-31-2017,06-29-2018
01a4967f2a8805d69c595aebddb90dff,TAURON Polska Energia,Poland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report01a4967f2a8805d69c595aebddb90dff,.pdf,01-01-2016,12-31-2016,03-13-2017
3bcc5dc88cb8039d7dc5acdb85ba9d49,Teine Energy Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-3bcc5dc88cb8039d7dc5acdb85ba9d49,.pdf,01-01-2018,12-31-2018,04-04-2019
748a605e3b7b60f7cb067339ace73cc3,TotalEnergies SE (formerly Total S.A.),France,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-748a605e3b7b60f7cb067339ace73cc3,.pdf,01-01-2016,12-31-2016
69aeeb6eae1108a3d7c86e39162e7d05,Tourbieres Berger Ltee Les,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report69aeeb6eae1108a3d7c86e39162e7d05,.pdf,01-01-2016,12-31-2016,04-11-2018
fc87419fbef2eeb702acefc0cbfef945,Traverse Energy Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reportfc87419fbef2eeb702acefc0cbfef945,.pdf,01-01-2017,12-31-2017,05-17-2018
6e95f65ed22582d1bf86cea4dea00f2c,Rye Patch Gold Corporation,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-6e95f65ed22582d1bf86cea4dea00f2c,.pdf,01-01-2017,12-31-2017,05-25-2018
d88b150acbb0200184f1480fa02baf77,Salazar Resources Ltd.,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-d88b150acbb0200184f1480fa02baf77,.pdf,01-01-2017,12-31-2017,02-25-2019
d689d1c85e4da8b18c7ed0e871ad9e0b,Shanghai Energy Corporation,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-d689d1c85e4da8b18c7ed0e871ad9e0b,.pdf,01-01-2018,12-31-2018
2d8ea9fd01f87bb5b71e4c58cd277265,Sibelco Deutschland GmbH,Germany,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-2d8ea9fd01f87bb5b71e4c58cd277265,.html,01-01-2017,12-31-2017,02-09-2019
5a253c7ec4f98037e2fb393c60f51c64,Sprott Resource Holdings Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-5a253c7ec4f98037e2fb393c60f51c64,.pdf,01-01-2018,12-31-2018,05-15-2019
04b07b9c5f8f05db8d3bb3896f62952b,Suedbayerisches Portland-Zementwerk Gebr Wiesboeck & Company GmbH,Germany,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-04b07b9c5f8f05db8d3bb3896f62952b,.html,01-01-2018,12-31-2018,07-15-2019
995e78be60df200c0b2ea477e9038189,Superior Gold Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-995e78be60df200c0b2ea477e9038189,.pdf,07-04-2016,12-31-2016,05-29-2017
bd9ce7750eb0dfd1d86e1718b75b0be3,Syncrude Canada Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reportbd9ce7750eb0dfd1d86e1718b75b0be3,.pdf,01-01-2017,12-31-2017,05-30-2018
7061f1c6de9eef6b22a5da95eed0d8fa,Tango Mining Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-7061f1c6de9eef6b22a5da95eed0d8fa,.xlsx,09-01-2016,08-31-2017,01-30-2019
54a9eeb4da0802e405347366621b0e4a-180d5913c59130b8b52dd938c1e2fc37-9ae70b81fc94ba672745c64829518538-d317b30cf52fee33f36a044a7a5b5ec2,TAQA Bratani Limited,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-54a9eeb4da0802e405347366621b0e4a-180d5913c59130b8b52dd938c1e2fc37-9ae70b81fc94ba672745c64829518538-d317b30cf52fee33f36a044a7a5b5ec2,.zip,01-01-2015,12-31-2015,04-22-2019
f17494238ce3e0636806db957f812434-96715bb6d55fb82431b9f823afa55901-cf6dc74dbd900b4b05d3734e82359389-c8125c338be88cbe5780bcb6b1f920a9,TAQA Bratani Limited,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-f17494238ce3e0636806db957f812434-96715bb6d55fb82431b9f823afa55901-cf6dc74dbd900b4b05d3734e82359389-c8125c338be88cbe5780bcb6b1f920a9,.zip,01-01-2018,12-31-2018,04-22-2019
c6f2ede1c5713b53bcc15593e3e3316c,Tharisa plc,Cyprus,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-c6f2ede1c5713b53bcc15593e3e3316c,.pdf,08-01-2017,09-30-2018
10bf62a9ff1c163cb93b3a3f62bd03eb,Randgold Resources Limited,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report10bf62a9ff1c163cb93b3a3f62bd03eb,.html,01-01-2016,12-31-2016,06-30-2017
852bbdb98777e3b7ced7ad38b661551b,Silver Bull Resources Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report852bbdb98777e3b7ced7ad38b661551b,.pdf,11-01-2015,10-31-2016,03-27-2017
9254a35bf172eacc25951cf9601b597c,Sinopec Daylight Energy Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report9254a35bf172eacc25951cf9601b597c,.pdf,01-01-2016,12-31-2016,05-24-2017
a9f6e1b2e11d4fbe2b924d5fa2d227d5,Suedbayerisches Portland-Zementwerk Gebr Wiesboeck & Company GmbH,Germany,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-a9f6e1b2e11d4fbe2b924d5fa2d227d5,.html,01-01-2016,12-31-2016,01-09-2018
472a4c419c2331fa134d7a4634a40c83-35b3ae8c1370fcf9e8540cf83ba38d1f-48f4cc38d615890d4df1984b1cffc0ed-3099687cca534f9e7db434c791e3de44,Suncor Energy UK Limited,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-472a4c419c2331fa134d7a4634a40c83-35b3ae8c1370fcf9e8540cf83ba38d1f-48f4cc38d615890d4df1984b1cffc0ed-3099687cca534f9e7db434c791e3de44,.zip,01-01-2018,12-31-2018,07-31-2019
a68e5868aaea03bcf3e68d379d81318d,Superman Resources Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reporta68e5868aaea03bcf3e68d379d81318d,.pdf,01-01-2016,12-31-2016,05-17-2017
a7e972536dc79764b900e4fc0dab1736,Tangle Creek Energy Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-a7e972536dc79764b900e4fc0dab1736,.pdf,01-01-2017,12-31-2017,05-28-2018
924e1e7407349ee729ea8456d9d3fa93-7f7ade6e10df13845864bd4b5382f608-8f77961e794fd9367e6450ab1ed12d87-d429580a191fb6b709ac73333b225640,The Hills Group Limited,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-924e1e7407349ee729ea8456d9d3fa93-7f7ade6e10df13845864bd4b5382f608-8f77961e794fd9367e6450ab1ed12d87-d429580a191fb6b709ac73333b225640,.zip,05-01-2016,04-30-2017,03-14-2018
9af868e676e43374823200e0ba130f78,THEMAC Resources Group Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-9af868e676e43374823200e0ba130f78,.pdf,07-01-2018,06-30-2019,08-08-2019
77537e80a244a5969f83f491957f318c,TransAlta Corporation,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report77537e80a244a5969f83f491957f318c,.pdf,01-01-2016,12-31-2016,05-23-2017
11da5e3098e07e2ce25f5d0bb1012c77,Trident Exploration Corporation,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report11da5e3098e07e2ce25f5d0bb1012c77,.pdf,01-01-2017,12-31-2017,05-23-2018
6eb2967683d907206c00f5eea572e973,Trident Exploration Corporation,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report6eb2967683d907206c00f5eea572e973,.pdf,01-01-2016,12-31-2016,05-15-2017
ef6f8a11bb59aa08a6940613d7cffc88,R.W. Tomlinson Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-ef6f8a11bb59aa08a6940613d7cffc88,.pdf,11-01-2017,10-31-2018,03-27-2019
6e66362202bddf8eb0882fa55a67524e,Global Battery Metals Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-6e66362202bddf8eb0882fa55a67524e,.pdf,05-01-2017,04-30-2018,09-27-2018
bf3d011a8659c53c274509a114c6197d,Rincon Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reportbf3d011a8659c53c274509a114c6197d,.pdf,01-01-2016,12-31-2016,05-24-2017
da51633e330907c81241cdc76658186b,Rolling Hills Energy Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-da51633e330907c81241cdc76658186b,.pdf,01-01-2018,12-31-2018,05-23-2019
c3b48ad2770c870b44058bd818f25929,Roxgold Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reportc3b48ad2770c870b44058bd818f25929,.pdf,01-01-2017,12-31-2017,05-30-2018
7559f40947125ea657fa41d5332417d2,S.N.G.N. RomGaz S.A.,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report7559f40947125ea657fa41d5332417d2,.html,01-01-2015,12-31-2015,07-01-2016
51a0813118ec60021ea9ef2c29717c32,Sandfire Resources America Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-51a0813118ec60021ea9ef2c29717c32,.pdf,07-01-2017,06-30-2018,06-04-2019
0c871899979c5a8489c654f316250d82,SDX Energy Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-0c871899979c5a8489c654f316250d82,.pdf,01-01-2018,12-31-2018,05-23-2019
be52ec42cf730df4d9b3e70faa359e32,Seplat Petroleum Development Company PLC,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reportbe52ec42cf730df4d9b3e70faa359e32,.pdf,01-01-2017,12-31-2017,02-28-2018
3d9ce6811944bb4cd51c6647d4f7656d,Serafina Energy Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-3d9ce6811944bb4cd51c6647d4f7656d,.pdf,01-01-2016,12-31-2016,05-24-2019
289273a679100939276d7759db2fd259,Solnhofer Holding AG,Germany,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-289273a679100939276d7759db2fd259,.html,01-01-2016,12-31-2016,12-21-2017
53c64c3f950a2810543ea27d42f452b7,South32,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-53c64c3f950a2810543ea27d42f452b7,.html,07-01-2018,06-30-2019,09-19-2019
14ae20436aa70ce2035bebd26945b9dd,Stonegate Agricom Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report14ae20436aa70ce2035bebd26945b9dd,.pdf,01-01-2016,12-31-2016,05-25-2017
78040b9391c71bc70bbfd42370fa77a1,Tahoe Resources Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-78040b9391c71bc70bbfd42370fa77a1,.pdf,01-01-2016,12-31-2016,06-07-2017
1bf83d830491365f821988327546f770,Quaterra Resources Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-1bf83d830491365f821988327546f770,.pdf,01-01-2018,12-31-2018,05-20-2019
e38c088f841a73ad971135f4a64cf857,Questerre Energy Corporation,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/Questerre Energy Corporation-e38c088f841a73ad971135f4a64cf857-report,.pdf,01-01-2016,12-31-2016,05-30-2017
83280204f231866fb18a7e26c45a8c98,RAG Aktiengesellschaft,Germany,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-83280204f231866fb18a7e26c45a8c98,.html,01-01-2016,12-31-2016,09-20-2017
d2f57aa0a64f97c3421c371b4219c15c,Rosneft,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reportd2f57aa0a64f97c3421c371b4219c15c,.pdf,01-01-2015,12-31-2015,06-30-2016
c367b2e5c081620fe014502efd4d28e5,Richmont Mines Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reportc367b2e5c081620fe014502efd4d28e5,.pdf,01-01-2016,12-31-2016,05-25-2017
40ff22094440de97be66f9d5f8ee8d22-55ac30aeaaf03f6ce95f0d086e48692d-84f4ae653d1c696b2055346c84454f3f-b39291ad1dde15b87fb39f5954374bf0,Rio Tinto plc,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report40ff22094440de97be66f9d5f8ee8d22-55ac30aeaaf03f6ce95f0d086e48692d-84f4ae653d1c696b2055346c84454f3f-b39291ad1dde15b87fb39f5954374bf0,.zip,01-01-2015,12-31-2015,06-29-2016
549f51a3e7474401944c705dc7e28eef,Roben Klinkerwerke GmbH & Co. KG,Germany,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-549f51a3e7474401944c705dc7e28eef,.html,07-01-2016,06-30-2017,09-30-2019
b7ec4b871dc5604daee68b74dc1b14aa,Rosneft,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reportb7ec4b871dc5604daee68b74dc1b14aa,.pdf,01-01-2016,12-31-2016
74f688eb43935bbbc243baf1a25dc364,SDX Energy Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-74f688eb43935bbbc243baf1a25dc364,.pdf,01-01-2017,12-31-2017,05-30-2018
